marrow_each v0 0 games, 0 moves, e=1.000, loss: nan,  , 50.0% elo% vs. , avg. reward: nan, nan sec/game, 0.0 min. total, 319.3 MB
marrow_each v18 2838 games, 6849310 moves, e=0.010, loss: 119993334702.2, -, 0.3% elo% vs. v16, avg. reward: -1.654, 7.225 sec/game, 352.5 min. total, 1186.2 MB
marrow_each v18 2839 games, 6851551 moves, e=0.010, loss: 124165116658.9, -, 0.3% elo% vs. v16, avg. reward: -1.655, 7.187 sec/game, 352.7 min. total, 1187.2 MB
marrow_each v18 2840 games, 6853931 moves, e=0.010, loss: 120593843864.3, -, 0.3% elo% vs. v16, avg. reward: -1.656, 7.197 sec/game, 352.8 min. total, 1188.8 MB
marrow_each v18 2841 games, 6856255 moves, e=0.010, loss: 120749497299.5, -, 0.3% elo% vs. v16, avg. reward: -1.655, 7.181 sec/game, 352.9 min. total, 1191.7 MB
marrow_each v18 2842 games, 6858672 moves, e=0.010, loss: 114987102944.7, -, 0.3% elo% vs. v16, avg. reward: -1.655, 7.199 sec/game, 353.0 min. total, 1192.8 MB
marrow_each v18 2843 games, 6860899 moves, e=0.010, loss: 112120107769.1, -, 0.3% elo% vs. v16, avg. reward: -1.657, 7.189 sec/game, 353.1 min. total, 1192.0 MB
marrow_each v18 2844 games, 6863055 moves, e=0.010, loss: 116042167873.5, -, 0.3% elo% vs. v16, avg. reward: -1.659, 7.162 sec/game, 353.2 min. total, 1192.6 MB
marrow_each v18 2845 games, 6865289 moves, e=0.010, loss: 121517952907.4, -, 0.3% elo% vs. v16, avg. reward: -1.659, 7.159 sec/game, 353.4 min. total, 1191.8 MB
marrow_each v18 2846 games, 6867545 moves, e=0.010, loss: 131297894397.4, -, 0.3% elo% vs. v16, avg. reward: -1.660, 7.119 sec/game, 353.5 min. total, 1192.2 MB
marrow_each v18 2847 games, 6870150 moves, e=0.010, loss: 132479844023.6, -, 0.3% elo% vs. v16, avg. reward: -1.658, 7.181 sec/game, 353.6 min. total, 1194.4 MB
marrow_each v18 2848 games, 6872651 moves, e=0.010, loss: 121393901759.8, -, 0.3% elo% vs. v16, avg. reward: -1.658, 7.207 sec/game, 353.7 min. total, 1196.7 MB
marrow_each v18 2849 games, 6875096 moves, e=0.010, loss: 113531824353.7, -, 0.3% elo% vs. v16, avg. reward: -1.659, 7.210 sec/game, 353.9 min. total, 1198.0 MB
marrow_each v18 2850 games, 6877483 moves, e=0.010, loss: 110627691700.0, -, 0.3% elo% vs. v16, avg. reward: -1.658, 7.230 sec/game, 354.0 min. total, 1198.4 MB
marrow_each v18 2851 games, 6879911 moves, e=0.010, loss: 103767063103.4, -, 0.3% elo% vs. v16, avg. reward: -1.659, 7.232 sec/game, 354.1 min. total, 1200.8 MB
marrow_each v18 2852 games, 6882472 moves, e=0.010, loss: 98314688228.8, -, 0.3% elo% vs. v16, avg. reward: -1.655, 7.254 sec/game, 354.3 min. total, 1199.0 MB
marrow_each v18 2853 games, 6885006 moves, e=0.010, loss: 93760637718.5, -, 0.3% elo% vs. v16, avg. reward: -1.650, 7.270 sec/game, 354.4 min. total, 1201.9 MB
marrow_each v18 2854 games, 6887512 moves, e=0.010, loss: 93609260024.0, -, 0.3% elo% vs. v16, avg. reward: -1.648, 7.282 sec/game, 354.5 min. total, 1203.8 MB
marrow_each v18 2855 games, 6889956 moves, e=0.010, loss: 90512975749.8, -, 0.3% elo% vs. v16, avg. reward: -1.648, 7.307 sec/game, 354.6 min. total, 1205.2 MB
marrow_each v18 2856 games, 6892356 moves, e=0.010, loss: 99846910162.4, -, 0.3% elo% vs. v16, avg. reward: -1.648, 7.340 sec/game, 354.8 min. total, 1205.8 MB
marrow_each v18 2857 games, 6894623 moves, e=0.010, loss: 105222553397.6, -, 0.3% elo% vs. v16, avg. reward: -1.649, 7.352 sec/game, 354.9 min. total, 1203.8 MB
marrow_each v18 2858 games, 6897121 moves, e=0.010, loss: 104609842300.6, -, 0.3% elo% vs. v16, avg. reward: -1.646, 7.370 sec/game, 355.0 min. total, 1204.9 MB
marrow_each v18 2859 games, 6899454 moves, e=0.010, loss: 101173349029.9, -, 0.3% elo% vs. v16, avg. reward: -1.648, 7.389 sec/game, 355.1 min. total, 1206.3 MB
marrow_each v18 2860 games, 6901858 moves, e=0.010, loss: 100013875624.3, -, 0.3% elo% vs. v16, avg. reward: -1.646, 7.390 sec/game, 355.2 min. total, 1204.1 MB
marrow_each v18 2861 games, 6904184 moves, e=0.010, loss: 98429233381.8, -, 0.3% elo% vs. v16, avg. reward: -1.644, 7.382 sec/game, 355.4 min. total, 1206.8 MB
marrow_each v18 2862 games, 6906597 moves, e=0.010, loss: 98043195241.3, -, 0.3% elo% vs. v16, avg. reward: -1.642, 7.388 sec/game, 355.5 min. total, 1205.2 MB
marrow_each v18 2863 games, 6908974 moves, e=0.010, loss: 103765420516.7, -, 0.3% elo% vs. v16, avg. reward: -1.643, 7.430 sec/game, 355.6 min. total, 1205.3 MB
marrow_each v18 2864 games, 6911466 moves, e=0.010, loss: 100513385362.3, -, 0.3% elo% vs. v16, avg. reward: -1.638, 7.471 sec/game, 355.7 min. total, 1207.1 MB
marrow_each v18 2865 games, 6914045 moves, e=0.010, loss: 100906138308.3, -, 0.3% elo% vs. v16, avg. reward: -1.636, 7.522 sec/game, 355.9 min. total, 1208.6 MB
marrow_each v18 2866 games, 6916432 moves, e=0.010, loss: 100424624123.0, -, 0.3% elo% vs. v16, avg. reward: -1.635, 7.553 sec/game, 356.0 min. total, 1207.8 MB
marrow_each v18 2867 games, 6918887 moves, e=0.010, loss: 94274589856.8, -, 0.3% elo% vs. v16, avg. reward: -1.637, 7.505 sec/game, 356.1 min. total, 1208.6 MB
marrow_each v18 2868 games, 6921307 moves, e=0.010, loss: 96540235649.1, -, 0.3% elo% vs. v16, avg. reward: -1.636, 7.500 sec/game, 356.2 min. total, 1210.2 MB
marrow_each v18 2869 games, 6923777 moves, e=0.010, loss: 98336337908.6, -, 0.3% elo% vs. v16, avg. reward: -1.635, 7.524 sec/game, 356.4 min. total, 1212.0 MB
marrow_each v18 2870 games, 6926064 moves, e=0.010, loss: 100944825322.1, -, 0.3% elo% vs. v16, avg. reward: -1.635, 7.507 sec/game, 356.5 min. total, 1211.3 MB
marrow_each v18 2871 games, 6928452 moves, e=0.010, loss: 106009874924.1, -, 0.3% elo% vs. v16, avg. reward: -1.637, 7.534 sec/game, 356.6 min. total, 1212.2 MB
marrow_each v18 2872 games, 6930793 moves, e=0.010, loss: 107373437168.1, -, 0.3% elo% vs. v16, avg. reward: -1.636, 7.497 sec/game, 356.7 min. total, 1214.2 MB
marrow_each v18 2873 games, 6933179 moves, e=0.010, loss: 110473026339.1, -, 0.3% elo% vs. v16, avg. reward: -1.638, 7.483 sec/game, 356.9 min. total, 1213.1 MB
marrow_each v18 2874 games, 6935635 moves, e=0.010, loss: 112861619892.8, -, 0.3% elo% vs. v16, avg. reward: -1.635, 7.487 sec/game, 357.0 min. total, 1215.1 MB
marrow_each v18 2875 games, 6938115 moves, e=0.010, loss: 116385499379.6, -, 0.3% elo% vs. v16, avg. reward: -1.635, 7.500 sec/game, 357.1 min. total, 1218.1 MB
marrow_each v18 2876 games, 6940552 moves, e=0.010, loss: 116095980015.6, -, 0.3% elo% vs. v16, avg. reward: -1.635, 7.508 sec/game, 357.3 min. total, 1216.1 MB
marrow_each v18 2877 games, 6942962 moves, e=0.010, loss: 112355504592.1, -, 0.3% elo% vs. v16, avg. reward: -1.635, 7.515 sec/game, 357.4 min. total, 1215.3 MB
marrow_each v18 2878 games, 6945315 moves, e=0.010, loss: 117861723135.7, -, 0.3% elo% vs. v16, avg. reward: -1.637, 7.515 sec/game, 357.5 min. total, 1214.8 MB
marrow_each v18 2879 games, 6947599 moves, e=0.010, loss: 125458395797.9, -, 0.3% elo% vs. v16, avg. reward: -1.639, 7.512 sec/game, 357.6 min. total, 1216.7 MB
marrow_each v18 2880 games, 6949887 moves, e=0.010, loss: 124445007168.8, -, 0.3% elo% vs. v16, avg. reward: -1.639, 7.481 sec/game, 357.7 min. total, 1216.0 MB
marrow_each v18 2881 games, 6952354 moves, e=0.010, loss: 127660496432.3, -, 0.3% elo% vs. v16, avg. reward: -1.639, 7.516 sec/game, 357.9 min. total, 1217.1 MB
marrow_each v18 2882 games, 6954812 moves, e=0.010, loss: 120375833160.3, -, 0.3% elo% vs. v16, avg. reward: -1.639, 7.510 sec/game, 358.0 min. total, 1218.0 MB
marrow_each v18 2883 games, 6957231 moves, e=0.010, loss: 115561801484.1, -, 0.3% elo% vs. v16, avg. reward: -1.639, 7.511 sec/game, 358.1 min. total, 1219.1 MB
marrow_each v18 2884 games, 6959702 moves, e=0.010, loss: 110727381267.7, -, 0.3% elo% vs. v16, avg. reward: -1.637, 7.510 sec/game, 358.2 min. total, 1221.1 MB
marrow_each v18 2885 games, 6962021 moves, e=0.010, loss: 107738685242.4, -, 0.3% elo% vs. v16, avg. reward: -1.636, 7.473 sec/game, 358.4 min. total, 1223.5 MB
marrow_each v18 2886 games, 6964559 moves, e=0.010, loss: 106517654434.1, -, 0.3% elo% vs. v16, avg. reward: -1.634, 7.499 sec/game, 358.5 min. total, 1227.0 MB
marrow_each v18 2887 games, 6966962 moves, e=0.010, loss: 106116798710.7, -, 0.3% elo% vs. v16, avg. reward: -1.636, 7.505 sec/game, 358.6 min. total, 1224.3 MB
marrow_each v18 2888 games, 6969311 moves, e=0.010, loss: 106583933473.7, -, 0.3% elo% vs. v16, avg. reward: -1.637, 7.482 sec/game, 358.7 min. total, 1225.4 MB
marrow_each v18 2889 games, 6971598 moves, e=0.010, loss: 105245915018.0, -, 0.3% elo% vs. v16, avg. reward: -1.640, 7.444 sec/game, 358.9 min. total, 1223.9 MB
marrow_each v18 2890 games, 6974045 moves, e=0.010, loss: 110020326740.1, -, 0.3% elo% vs. v16, avg. reward: -1.638, 7.461 sec/game, 359.0 min. total, 1224.9 MB
marrow_each v18 2891 games, 6976406 moves, e=0.010, loss: 108591177257.2, -, 0.3% elo% vs. v16, avg. reward: -1.638, 7.449 sec/game, 359.1 min. total, 1225.0 MB
marrow_each v18 2892 games, 6978762 moves, e=0.010, loss: 104748118763.9, -, 0.3% elo% vs. v16, avg. reward: -1.637, 7.451 sec/game, 359.2 min. total, 1225.8 MB
marrow_each v18 2893 games, 6981114 moves, e=0.010, loss: 105091463309.0, -, 0.3% elo% vs. v16, avg. reward: -1.635, 7.434 sec/game, 359.4 min. total, 1227.0 MB
marrow_each v18 2894 games, 6983603 moves, e=0.010, loss: 113988570679.3, -, 0.3% elo% vs. v16, avg. reward: -1.635, 7.457 sec/game, 359.5 min. total, 1227.9 MB
marrow_each v18 2895 games, 6985998 moves, e=0.010, loss: 108700881099.7, -, 0.3% elo% vs. v16, avg. reward: -1.634, 7.441 sec/game, 359.6 min. total, 1227.6 MB
marrow_each v18 2896 games, 6988386 moves, e=0.010, loss: 109288825532.1, -, 0.3% elo% vs. v16, avg. reward: -1.630, 7.418 sec/game, 359.7 min. total, 1228.6 MB
marrow_each v18 2897 games, 6990855 moves, e=0.010, loss: 111085586342.6, -, 0.3% elo% vs. v16, avg. reward: -1.628, 7.448 sec/game, 359.9 min. total, 1232.6 MB
marrow_each v18 2898 games, 6993186 moves, e=0.010, loss: 109043298374.3, -, 0.3% elo% vs. v16, avg. reward: -1.631, 7.439 sec/game, 360.0 min. total, 1232.0 MB
marrow_each v18 2899 games, 6995568 moves, e=0.010, loss: 109106541523.0, -, 0.3% elo% vs. v16, avg. reward: -1.632, 7.441 sec/game, 360.1 min. total, 1231.8 MB
marrow_each v18 2900 games, 6997991 moves, e=0.010, loss: 108267807562.7, -, 0.3% elo% vs. v16, avg. reward: -1.632, 7.480 sec/game, 360.2 min. total, 1231.7 MB
marrow_each v18 2901 games, 7000474 moves, e=0.010, loss: 112469491373.6, -, 0.3% elo% vs. v16, avg. reward: -1.630, 7.490 sec/game, 360.4 min. total, 1230.8 MB
marrow_each v18 2902 games, 7002808 moves, e=0.010, loss: 109359750141.7, -, 0.3% elo% vs. v16, avg. reward: -1.632, 7.478 sec/game, 360.5 min. total, 1227.9 MB
marrow_each v18 2903 games, 7005071 moves, e=0.010, loss: 109835334869.2, -, 0.3% elo% vs. v16, avg. reward: -1.633, 7.459 sec/game, 360.6 min. total, 1229.6 MB
marrow_each v18 2904 games, 7007385 moves, e=0.010, loss: 117200265347.8, -, 0.3% elo% vs. v16, avg. reward: -1.632, 7.439 sec/game, 360.7 min. total, 1231.9 MB
marrow_each v18 2905 games, 7009740 moves, e=0.010, loss: 121303414910.2, -, 0.3% elo% vs. v16, avg. reward: -1.630, 7.435 sec/game, 360.8 min. total, 1231.1 MB
marrow_each v18 2906 games, 7012229 moves, e=0.010, loss: 125927695530.6, -, 0.3% elo% vs. v16, avg. reward: -1.631, 7.430 sec/game, 361.0 min. total, 1234.2 MB
marrow_each v18 2907 games, 7014751 moves, e=0.010, loss: 126925333740.4, -, 0.3% elo% vs. v16, avg. reward: -1.628, 7.430 sec/game, 361.1 min. total, 1235.2 MB
marrow_each v18 2908 games, 7017348 moves, e=0.010, loss: 120114403578.6, -, 0.3% elo% vs. v16, avg. reward: -1.625, 7.482 sec/game, 361.2 min. total, 1238.1 MB
marrow_each v18 2909 games, 7019696 moves, e=0.010, loss: 120069955853.0, -, 0.3% elo% vs. v16, avg. reward: -1.625, 7.485 sec/game, 361.4 min. total, 1238.9 MB
marrow_each v18 2910 games, 7022062 moves, e=0.010, loss: 124442117561.5, -, 0.3% elo% vs. v16, avg. reward: -1.624, 7.480 sec/game, 361.5 min. total, 1225.1 MB
marrow_each v18 2911 games, 7024469 moves, e=0.010, loss: 126617177989.0, -, 0.3% elo% vs. v16, avg. reward: -1.625, 7.467 sec/game, 361.6 min. total, 1225.4 MB
marrow_each v18 2912 games, 7026768 moves, e=0.010, loss: 135371170235.5, -, 0.3% elo% vs. v16, avg. reward: -1.625, 7.463 sec/game, 361.7 min. total, 1223.5 MB
marrow_each v18 2913 games, 7029047 moves, e=0.010, loss: 144529200109.2, -, 0.3% elo% vs. v16, avg. reward: -1.627, 7.460 sec/game, 361.8 min. total, 1222.7 MB
marrow_each v18 2914 games, 7031307 moves, e=0.010, loss: 151653072982.1, -, 0.3% elo% vs. v16, avg. reward: -1.627, 7.415 sec/game, 362.0 min. total, 1222.5 MB
marrow_each v18 2915 games, 7033579 moves, e=0.010, loss: 162696999547.1, -, 0.3% elo% vs. v16, avg. reward: -1.628, 7.385 sec/game, 362.1 min. total, 1210.5 MB
marrow_each v18 2916 games, 7035907 moves, e=0.010, loss: 167720167752.9, -, 0.3% elo% vs. v16, avg. reward: -1.628, 7.411 sec/game, 362.2 min. total, 1212.7 MB
marrow_each v18 2917 games, 7038234 moves, e=0.010, loss: 154419840660.4, -, 0.3% elo% vs. v16, avg. reward: -1.628, 7.383 sec/game, 362.3 min. total, 1212.5 MB
marrow_each v18 2918 games, 7040553 moves, e=0.010, loss: 149361962388.6, -, 0.3% elo% vs. v16, avg. reward: -1.630, 7.379 sec/game, 362.4 min. total, 1214.8 MB
marrow_each v18 2919 games, 7042915 moves, e=0.010, loss: 147403198658.9, -, 0.3% elo% vs. v16, avg. reward: -1.628, 7.378 sec/game, 362.6 min. total, 1216.0 MB
marrow_each v18 2920 games, 7045300 moves, e=0.010, loss: 141694331263.3, -, 0.3% elo% vs. v16, avg. reward: -1.630, 7.372 sec/game, 362.7 min. total, 1216.7 MB
marrow_each v18 2921 games, 7047726 moves, e=0.010, loss: 145565581794.0, -, 0.3% elo% vs. v16, avg. reward: -1.631, 7.345 sec/game, 362.8 min. total, 1217.6 MB
marrow_each v18 2922 games, 7050286 moves, e=0.010, loss: 135671697522.1, -, 0.3% elo% vs. v16, avg. reward: -1.628, 7.377 sec/game, 362.9 min. total, 1220.0 MB
marrow_each v18 2923 games, 7052785 moves, e=0.010, loss: 133949009500.6, -, 0.3% elo% vs. v16, avg. reward: -1.627, 7.389 sec/game, 363.1 min. total, 1221.6 MB
marrow_each v18 2924 games, 7055367 moves, e=0.010, loss: 126311845598.2, -, 0.3% elo% vs. v16, avg. reward: -1.625, 7.446 sec/game, 363.2 min. total, 1223.8 MB
marrow_each v18 2925 games, 7057849 moves, e=0.010, loss: 127502379564.9, -, 0.3% elo% vs. v16, avg. reward: -1.622, 7.455 sec/game, 363.3 min. total, 1224.2 MB
marrow_each v18 2926 games, 7060404 moves, e=0.010, loss: 129198666591.1, -, 0.3% elo% vs. v16, avg. reward: -1.619, 7.456 sec/game, 363.5 min. total, 1223.9 MB
marrow_each v18 2927 games, 7062890 moves, e=0.010, loss: 132530266037.1, -, 0.3% elo% vs. v16, avg. reward: -1.617, 7.459 sec/game, 363.6 min. total, 1223.3 MB
marrow_each v18 2928 games, 7065435 moves, e=0.010, loss: 136145521687.4, -, 0.3% elo% vs. v16, avg. reward: -1.613, 7.440 sec/game, 363.7 min. total, 1223.5 MB
marrow_each v18 2929 games, 7067970 moves, e=0.010, loss: 137653973078.3, -, 0.3% elo% vs. v16, avg. reward: -1.613, 7.468 sec/game, 363.8 min. total, 1224.2 MB
marrow_each v18 2930 games, 7070453 moves, e=0.010, loss: 137937749570.9, -, 0.3% elo% vs. v16, avg. reward: -1.612, 7.472 sec/game, 364.0 min. total, 1229.6 MB
marrow_each v18 2931 games, 7072830 moves, e=0.010, loss: 140391098693.3, -, 0.3% elo% vs. v16, avg. reward: -1.613, 7.480 sec/game, 364.1 min. total, 1225.6 MB
marrow_each v18 2932 games, 7075230 moves, e=0.010, loss: 137989161933.0, -, 0.3% elo% vs. v16, avg. reward: -1.613, 7.498 sec/game, 364.2 min. total, 1226.6 MB
marrow_each v18 2933 games, 7077598 moves, e=0.010, loss: 140410023211.2, -, 0.3% elo% vs. v16, avg. reward: -1.613, 7.502 sec/game, 364.3 min. total, 1224.7 MB
marrow_each v18 2934 games, 7079942 moves, e=0.010, loss: 140466893068.7, -, 0.3% elo% vs. v16, avg. reward: -1.612, 7.523 sec/game, 364.5 min. total, 1225.9 MB
marrow_each v18 2935 games, 7082273 moves, e=0.010, loss: 137437547634.5, -, 0.3% elo% vs. v16, avg. reward: -1.611, 7.544 sec/game, 364.6 min. total, 1224.9 MB
marrow_each v18 2936 games, 7084748 moves, e=0.010, loss: 129605321927.1, -, 0.3% elo% vs. v16, avg. reward: -1.604, 7.542 sec/game, 364.7 min. total, 1227.3 MB
marrow_each v18 2937 games, 7087227 moves, e=0.010, loss: 128406371206.4, -, 0.3% elo% vs. v16, avg. reward: -1.601, 7.552 sec/game, 364.8 min. total, 1230.8 MB
marrow_each v18 2938 games, 7089564 moves, e=0.010, loss: 129973056591.7, -, 0.3% elo% vs. v16, avg. reward: -1.601, 7.573 sec/game, 365.0 min. total, 1228.9 MB
marrow_each v18 2939 games, 7091929 moves, e=0.010, loss: 126368079425.1, -, 0.3% elo% vs. v16, avg. reward: -1.599, 7.571 sec/game, 365.1 min. total, 1230.6 MB
marrow_each v18 2940 games, 7094345 moves, e=0.010, loss: 124895370024.9, -, 0.3% elo% vs. v16, avg. reward: -1.596, 7.564 sec/game, 365.2 min. total, 1229.1 MB
marrow_each v18 2941 games, 7096643 moves, e=0.010, loss: 122468186028.7, -, 0.3% elo% vs. v16, avg. reward: -1.598, 7.557 sec/game, 365.3 min. total, 1230.9 MB
marrow_each v18 2942 games, 7098908 moves, e=0.010, loss: 124287913895.9, -, 0.3% elo% vs. v16, avg. reward: -1.598, 7.532 sec/game, 365.5 min. total, 1229.7 MB
marrow_each v18 2943 games, 7101345 moves, e=0.010, loss: 128898685672.8, -, 0.3% elo% vs. v16, avg. reward: -1.594, 7.533 sec/game, 365.6 min. total, 1231.1 MB
marrow_each v18 2944 games, 7103806 moves, e=0.010, loss: 128180394948.2, -, 0.3% elo% vs. v16, avg. reward: -1.589, 7.496 sec/game, 365.7 min. total, 1230.7 MB
marrow_each v18 2945 games, 7106344 moves, e=0.010, loss: 129159334691.4, -, 0.3% elo% vs. v16, avg. reward: -1.587, 7.512 sec/game, 365.8 min. total, 1232.0 MB
marrow_each v18 2946 games, 7108893 moves, e=0.010, loss: 131772664871.4, -, 0.3% elo% vs. v16, avg. reward: -1.584, 7.514 sec/game, 366.0 min. total, 1233.8 MB
marrow_each v18 2947 games, 7111388 moves, e=0.010, loss: 126534489426.8, -, 0.3% elo% vs. v16, avg. reward: -1.585, 7.506 sec/game, 366.1 min. total, 1229.4 MB
marrow_each v18 2948 games, 7113856 moves, e=0.010, loss: 130893152608.5, -, 0.3% elo% vs. v16, avg. reward: -1.584, 7.515 sec/game, 366.2 min. total, 1187.4 MB
marrow_each v18 2949 games, 7116219 moves, e=0.010, loss: 138893759711.4, -, 0.3% elo% vs. v16, avg. reward: -1.583, 7.485 sec/game, 366.3 min. total, 1184.6 MB
marrow_each v18 2950 games, 7118558 moves, e=0.010, loss: 146262139782.3, -, 0.3% elo% vs. v16, avg. reward: -1.586, 7.465 sec/game, 366.5 min. total, 1185.3 MB
marrow_each v18 2951 games, 7120878 moves, e=0.010, loss: 159085162504.9, -, 0.3% elo% vs. v16, avg. reward: -1.585, 7.438 sec/game, 366.6 min. total, 1184.7 MB
marrow_each v18 2952 games, 7123186 moves, e=0.010, loss: 174510169846.2, -, 0.3% elo% vs. v16, avg. reward: -1.589, 7.421 sec/game, 366.7 min. total, 1183.5 MB
marrow_each v18 2953 games, 7125514 moves, e=0.010, loss: 174502332733.3, -, 0.3% elo% vs. v16, avg. reward: -1.591, 7.435 sec/game, 366.8 min. total, 1186.5 MB
marrow_each v18 2954 games, 7127858 moves, e=0.010, loss: 173542202498.1, -, 0.3% elo% vs. v16, avg. reward: -1.592, 7.415 sec/game, 366.9 min. total, 1184.2 MB
marrow_each v18 2955 games, 7130108 moves, e=0.010, loss: 176066923359.4, -, 0.3% elo% vs. v16, avg. reward: -1.595, 7.385 sec/game, 367.0 min. total, 1187.5 MB
marrow_each v18 2956 games, 7132383 moves, e=0.010, loss: 173962455601.7, -, 0.3% elo% vs. v16, avg. reward: -1.596, 7.364 sec/game, 367.2 min. total, 1188.1 MB
marrow_each v18 2957 games, 7134619 moves, e=0.010, loss: 182448848779.8, -, 0.3% elo% vs. v16, avg. reward: -1.598, 7.348 sec/game, 367.3 min. total, 1184.6 MB
marrow_each v18 2958 games, 7136867 moves, e=0.010, loss: 182411040764.9, -, 0.3% elo% vs. v16, avg. reward: -1.599, 7.307 sec/game, 367.4 min. total, 1186.5 MB
marrow_each v18 2959 games, 7139263 moves, e=0.010, loss: 189021551976.7, -, 0.3% elo% vs. v16, avg. reward: -1.594, 7.328 sec/game, 367.5 min. total, 1188.7 MB
marrow_each v18 2960 games, 7141602 moves, e=0.010, loss: 182654465951.7, -, 0.3% elo% vs. v16, avg. reward: -1.593, 7.316 sec/game, 367.6 min. total, 1188.8 MB
marrow_each v18 2961 games, 7144042 moves, e=0.010, loss: 173423014674.5, -, 0.3% elo% vs. v16, avg. reward: -1.592, 7.329 sec/game, 367.8 min. total, 1192.7 MB
marrow_each v18 2962 games, 7146426 moves, e=0.010, loss: 169358280223.3, -, 0.3% elo% vs. v16, avg. reward: -1.592, 7.332 sec/game, 367.9 min. total, 1193.1 MB
marrow_each v18 2963 games, 7148601 moves, e=0.010, loss: 171601987593.8, -, 0.3% elo% vs. v16, avg. reward: -1.595, 7.301 sec/game, 368.0 min. total, 1193.2 MB
marrow_each v18 2964 games, 7150828 moves, e=0.010, loss: 184601496214.8, -, 0.3% elo% vs. v16, avg. reward: -1.600, 7.261 sec/game, 368.1 min. total, 1190.4 MB
marrow_each v18 2965 games, 7153116 moves, e=0.010, loss: 175445590101.4, -, 0.3% elo% vs. v16, avg. reward: -1.602, 7.227 sec/game, 368.2 min. total, 1190.3 MB
marrow_each v18 2966 games, 7155380 moves, e=0.010, loss: 185162984485.9, -, 0.3% elo% vs. v16, avg. reward: -1.606, 7.191 sec/game, 368.4 min. total, 1192.5 MB
marrow_each v18 2967 games, 7157743 moves, e=0.010, loss: 189392093963.9, -, 0.3% elo% vs. v16, avg. reward: -1.605, 7.187 sec/game, 368.5 min. total, 1196.3 MB
marrow_each v18 2968 games, 7160059 moves, e=0.010, loss: 179594062835.4, -, 0.3% elo% vs. v16, avg. reward: -1.605, 7.144 sec/game, 368.6 min. total, 1196.1 MB
marrow_each v18 2969 games, 7162442 moves, e=0.010, loss: 174531320503.8, -, 0.3% elo% vs. v16, avg. reward: -1.605, 7.158 sec/game, 368.7 min. total, 1195.7 MB
